recruitId,recruitName,recruitTag
300753,外贸业务员/外贸销售员,2年|本科|外贸|商务英语|电商平台|亚马逊|拓展海外市场|跨境电商客服|跟进订单进度|订单处理|平台询盘|英语四级
300754,外贸业务跟单,1年|大专|外贸业务员|外贸|跟单|外贸专员|外贸业务|补充医疗保险|员工旅游|餐饮补贴|绩效奖金|年终奖金|带薪年假|生日福利|入职五险一金
300755,外贸业务员,无需经验|大专|外贸|签订合同|贸易|订单跟踪|引导客户|编制报价|询盘|贸易规程|女包|商务谈判|五险一金|员工旅游|出国机会|年终奖金|定期体检|有食堂
300756,外贸业务员,1年|大专|外贸业务员|业务员|国际业务员|阿里巴巴|外贸|奖金丰厚|绩效奖金|全勤奖|包吃|包住宿|节日福利|奖金丰厚|员工旅游|餐饮补贴|出国机会|五险
300757,外贸业务员,无需经验|大专|销售|市场开拓|外贸|业务拓展|外贸业务|客户跟进|客户接入|外贸业务流程|外贸业务拓展|货物动态|租房补贴|免费班车|员工旅游|交通补贴|餐饮补贴|专业培训|年终奖金|定期体检
300758,外贸业务员,3-4年|大专|外贸业务员|纺织|跟单|高级业务跟单|服装|五险一金|免费班车|绩效奖金|员工旅游|定期体检
300759,外贸业务员,1年|大专|英语|阿里国际站|开发新客户|双语|开发客户|五险一金|员工旅游|交通补贴|通讯补贴|专业培训|出国机会|绩效奖金|年终奖金|定期体检|提成
300760,外贸业务员,1年|大专|外贸业务员|外贸销售|国际贸易|客户开发|外贸进出口|b2b平台|海关数据|阿里巴巴|进出口业务|海外销售|五险一金|绩效奖金|周末双休|员工旅游|带薪年假|专业培训|节日福利|全勤奖|下午茶福利|假日福利
300761,外贸业务员,1年|大专|外贸|带薪年假|包吃|节日福利|高温补贴|周末双休|年终奖|年终奖金|五险
300762,英语外贸运营业务员,无需经验|大专|销售|谈判|售后服务|国际贸易|维护客户关系|维护老客户|开拓新客户|报价谈判|制定合同|开发海外客户|五险一金|补充医疗保险|补充公积金
300763,B2B外贸业务员,无需经验|大专|英语可用于工|年终奖金|绩效奖金|五险
300764,外贸业务员,1年|大专|国际贸易|销售|外贸|英语|客户维护|市场开发|五险一金|员工旅游|出国机会|专业培训|绩效奖金|年终奖金|弹性工作|定期体检
300765,外贸业务员,1年及以上|大专|销售|办公软件|外贸|英语四级|听说读写|客户公关|国外参展|外贸业务开拓|绩效奖金|员工旅游|交通补贴|出国机会|包三餐|包住宿|带薪年假|全勤奖|五险
300766,阿里巴巴国际站外贸业务员,无需经验|大专|阿里巴巴国际|外贸业务员|绩效奖金|年终奖金
300767,外贸销售跟单,1-2年|本科|双休，氛围轻|五险一金|绩效奖金|专业培训
300768,外贸业务员,3-4年|大专|销售|外贸|市场开发|英语听说读写|订单跟踪|外贸行业|外贸业务|出口业务|跟进客户反馈|五险|年终奖金|全勤奖|法定节假日|节日福利
300769,外贸专k,1年|大专|五险一金|补充医疗保险|通讯补贴|年终奖金|专业培训|定期体检
300770,外贸业务助理,1年|大专
300771,外贸助理,无需经验|大专
300772,前端开发工程师（Vue）,3年及以上|本科|计算机|测试|css|html|javascript|vue|前端|编程|前端开发|echarts|五险一金|餐饮补贴|专业培训
300773,VUE前端开发工程师,3年及以上|本科|五险一金|免费班车|年终奖金|采暖补贴|年终奖|定期体检|食堂
300774,前端开发工程师（Vue）,3年及以上|本科|五险一金|补充医疗保险|专业培训|绩效奖金|定期体检|周末双休
300775,Vue前端开发工程师,5-10年|本科|javascript|vue|开发|html5|编程|前端开发|react|维护|前端框架|vue.js|五险一金|交通补贴|餐饮补贴|通讯补贴|年终奖金|绩效奖金|定期体检
300776,前端开发VUE开发工程师,3年及以上|大专|vue|element_ui|前端开发|前端|javascript|html5|es6|MES|MOM|WMS|五险一金|定期体检
300777,Vue前端开发工程师,3-6年|本科|五险一金|员工旅游|绩效奖金|弹性工作
300778,全栈工程师（Vue.js开发经验）,2年|本科|计算机|javascript|vue|springcloud|前端|html5|react|webpack|vue.js|http协议|周末双休|带薪年假|五险一金|节日福利|通讯补贴|补充医疗保险|年终奖金|弹性工作|定期体检|出差补助
300779,Vue前端开发工程师,1年|大专|计算机|java|调试|js|前端开发|webpack|h5|less|sass|需求设计|包吃|包住宿|购买五险
300780,vue前端开发工程师,3-4年|本科|五险一金|交通补贴|绩效奖金|股票期权|通讯补贴|餐饮补贴|定期体检|员工旅游|专业培训|弹性工作
300781,Vue前端开发工程师,3-4年|本科|vue|前端|五险一金|年终奖金|定期体检|绩效奖金
300782,Vue前端开发工程师,2年|本科|css|vue|前端|html5|js|数据结构|react|设计模式|webpack|es6|弹性工作|绩效奖金|股票期权|五险一金|专业培训|餐饮补贴
300783,Vue前端开发工程师,3-4年|本科|前端开发|五险|餐补|工会
300784,前端开发工程师Vue， React,2年及以上|本科|web前端开发|h5|css|html|element_ui|git|ui框架|Vue3|五险一金|绩效奖金
300785,Vue前端开发工程师,7年及以上|本科|需求分析|开发|前端|js|wms|vue2|tms|大型系统开发|vue3|开发文档|专业培训|绩效奖金|节日福利|员工旅游
300786,Vue前端开发工程师,3-4年|本科|JS|前端开发|Vue.js|五险一金|餐饮补贴|年终奖金
300787,Vue前端开发工程师,2年|本科|软件工程师|软件开发|免费班车|员工旅游|交通补贴|餐饮补贴|通讯补贴|专业培训|节日福利
300788,VUE前端研发工程师,3年及以上|本科|vue|计算机|前端|五险一金|周末双休|带薪年假|节日福利|绩效奖金|餐饮补贴|弹性工作|年终奖金
300789,Vue前端开发工程师,3-4年|本科|员工旅游|专业培训|绩效奖金|年终奖金|弹性工作|定期体检
300790,"Web前端工程师（vue,uni-app,安卓经验）",2年及以上|本科|安卓|vue|uni-app|五险一金|全勤奖|带薪年假|高温补贴|午餐补助
300791,Vue前端开发工程师,5-7年|本科|前端开发|html5|前端|vue开发|前端研发|前端开发设计
300792,Web前端开发工程师,2年|本科|前端|web前端|vue|开发|带薪年假|五险一金|节日福利|高温补贴|项目奖金|年终双薪
300793,Vue前端开发工程师,3-4年|本科|专业培训|绩效奖金
300794,Vue前端开发工程师,3-4年|本科|css|html|javascript|vue|开发|ajax|前端|文档编写|json|前端框架|五险一金
300795,Vue前端开发工程师（金融02）,3-4年|本科|计算机|redis|vue|sqlserver|svn|git|编程|js|mysql数据库|设计模式|五险一金|带薪年假
300796,Vue前端开发工程师,3-4年|本科|css|html|javascript|开发|调试|前端|前端开发|单元测试|编码|selenium|五险一金|补充医疗保险|年终奖金|定期体检
300797,Vue前端开发工程师,3年及以上|本科|javascript|vue|html5|前端开发|react|单元测试|自动化测试|前端框架|angular|nodejs|绩效奖金|员工旅游|五险一金|交通补贴|餐饮补贴|通讯补贴|补充公积金|五险一金|员工旅游|交通补贴|餐饮补贴|通讯补贴
300798,Vue前端开发工程师,3年及以上|大专|css|html|javascript|前端|mvc|前端开发|react|文档编写|前端框架|mes|五险一金|专业培训|绩效奖金
300799,Java前端开发工程师（精通Vue）,1年及以上|大专|计算机|java|mysql|oracle|需求分析|erp|金蝶|文档编写|关系型数据库|二次开发|节日福利|年终奖金|交通补贴|免费食宿
300800,Vue前端开发工程师,1-3年|本科|计算机|mysql|电子|linux|javascript|vue|html5|通信|前端开发|软件测试|五险一金|交通补贴|餐饮补贴|绩效奖金|年终奖金|定期体检|专业培训|通讯补贴
300801,网页前端VUE工程师,1-3年|本科|五险一金|交通补贴|通讯补贴|年终奖金|弹性工作|定期体检|员工旅游|绩效奖金|周末双休
300802,Vue+uniapp前端开发工程师,3年及以上|本科|通讯补贴|节日福利|定期体检|弹性工作|五险一金|证书职称补贴|电脑补助
300803,前端开发工程师,2年及以上|本科|html|前端|h5|前端组件化|hbuilderx|vue框架|需求开发|年终奖金|绩效奖金|五险一金
300804,Vue前端开发工程师,5-7年|本科|vue3|五险一金|免费班车|通讯补贴|餐饮补贴|年终奖金|绩效奖金
300805,Web前端小程序开发,5-7年|本科|vue|小程序|uniapp|五险一金|补充医疗保险|年终奖金|定期体检
300806,Vue前端开发工程师,7年及以上|本科|前端|前端开发|webpack|vue.js|数据交互|开发文档|编码习惯|gulp|优化方案|代码|五险一金
300807,前端开发工程师,3-4年|本科|web前端|html5|vant|vue全家桶|五险一金|年终奖金|周末双休|节日福利|全勤奖|绩效奖金
300808,DS2001前端工程师(上海),5-6年|本科|前端开发|vue|react|angular|前端页面|五险一金|补充公积金|年终奖金|定期体检|餐饮补贴|绩效奖金|员工旅游|专业培训
300809,前端开发工程师,2年|本科|css|html|javascript|前端|git|软件开发|前端开发|vue_router|gis|数据交互|弹性工作|五险一金
300810,Vue前端开发工程师,3-4年|本科|vue框架|五险一金|补充医疗保险|交通补贴|餐饮补贴|通讯补贴|年终奖金|专业培训|定期体检
300811,Vue前端开发工程师,3-5年|本科|vue.js|css3|javascript|web应用|五险一金|定期体检|周末双休|专业培训|弹性工作|绩效奖金|团队氛围
300812,React前端开发工程师,5年及以上|大专|物联网|前端开发|免费班车|交通补贴|餐饮补贴
300813,React开发工程师（英语流利）,5年及以上|大专|前端|英语|git|node.js|web服务器|前端性能优化|优化网站性能|react|router|五险一金|补充商业保险|节日礼物
300814,React前端开发工程师,5年及以上|大专|javascript|react|nodejs|typescript|员工旅游|餐饮补贴|年终奖金|绩效奖金
300815,React Native前端开发（郴洲）,2年及以上|本科|java|javascript|git|android|http|nodejs|kotlin|objective_c|react|native|五险一金|年终奖金|公积金|专业培训|法定节假日
300816,React前端开发工程师,5-7年|本科|react|计算机|前端|html|css|javascript|es6|五险一金
300817,React前端开发工程师,5-7年|本科|英语口语|rn|管理|粤语|jira|jenkins|cicd|对接客户|五险一金|通讯补贴|生日福利|补充商业保险|证券休市假|节日礼物|过节礼金|免费食堂
300818,React+UNI+hook,5年及以上|本科|代码质量|敏捷迭代开发|hook|UNI|五险一金|定期体检|带薪年假|节日福利
300819,React Web开发,2年及以上|本科|css|html|javascript|git|react|http|编程语言|web开发|nodejs|node.js|五险一金|年终奖金|公积金|专业培训|法定节假日
300820,React前端开发工程师,3年及以上|本科|react开发|web端|五险一金|专业培训|下班早|工作氛围超赞|独角兽行业|公司潜力大
300821,React前端开发工程师,5-7年|本科|vue|react|前端开发|周末双休|餐饮补贴|定期体检|五险一金
300822,前端 react-互联网医疗健康-张江,3-4年|本科|前端|react|前端框架|前端技术|复星健康|互联医疗|mvvm|计算机|前后端|https协议|五险一金|年终奖金|做五休二
300823,React Web开发,2年及以上|本科|css|html|javascript|git|web|react|http|编程语言|web开发|Reactweb|五险一金|年终奖金|公积金|专业培训|法定节假日
300824,React前端开发工程师,3年及以上|本科|react开发|web端|五险一金|专业培训|下班早|工作氛围超赞|独角兽行业|公司潜力大
300825,React前端开发工程师,3-4年|本科|react|英文|web前端开发|angular
300826,证券/银行前端开发(react)-普本,3-4年|本科|计算机|css|html|javascript|前端|前端开发|react|antdesign|交易系统|前后端交互|五险一金|年终奖金|做五休二
300827,React前端开发工程师,2年及以上|本科|数据分析|javascript|研发|react|php|etl|网络安全|typescript|python|java|周末双休|带薪年假|五险一金|节日福利|专业培训|交通补贴|通讯补贴
300828,React前端开发工程师,5-7年|本科|web|前端开发|软件开发|web前端|react|五险一金|餐饮补贴|专业培训|绩效奖金
300829,高级react前端开发工程师(J10077),5年及以上|本科|五险一金|年终奖金|弹性工作
300830,前端开发工程师（VUE/react）,3-4年|本科|vue|react|git|nodejs|前端框架|前端开发|五险一金|免费班车|定期体检|员工旅游|做五休二
300831,React前端开发工程师,3年及以上|大专|前端|前端开发|编码习惯|移动端|react框架|五险一金|专业培训|绩效奖金
300832,react前端（英文流利）,1年及以上|本科|计算机|css|html|javascript|webpack|es6|http|英文|node.js|scss|五险一金|专业培训
300833,React前端开发工程师,2年|本科|react|webpack|组件化开发|前端构建|页面架构布局|yarn|微信公众号|git|jquery|前端开发|五险一金|专业培训|员工旅游|年终奖金|定期体检|周末双休|带薪年假|全勤奖|绩效奖金|健身房
300834,React高级前端开发工程师,2年|本科|周末双休|人才推荐奖|话补|节日福利|五险一金|绩效奖金|员工旅游
300835,全栈工程师（Java+React）,3年及以上|本科|java|编程|前端开发|系统架构|react|五险一金|餐饮补贴|住房补贴
300836,React前端开发工程师,7年及以上|本科|前端开发|react|项目开发|webpack|saas
300837,React前端开发工程师,3-4年|大专|css|前端|js|前端开发|react.js|nodejs|ajax|html5|页面开发|五险一金|年终奖金|员工旅游|节假日福利
300838,全栈工程师（Java+React）,7年及以上|本科|java|react|英文|粤语|全栈开发|react框架|专业培训|弹性工作|带薪年假|全额五险一金|外企|稳定平台
300839,React前端开发工程师,3-4年|本科|前端|前端开发|react|维护|react框架|五险一金|带薪年假
300840,React全栈开发工程师 IT应届生可(151431) 日语必须,1年|本科|sass|es6|技术交流|gulp|页面架构布局|nodejs|webpack|前端开发|javascript|html|五险一金|带薪休假|国家法定休假
300841,React前端开发工程师（AEM经验）,4-6年|本科|AEM|英语流利|粤语加分|绩效奖金|六险一金|外企环境|国际化管理
300842,全栈工程师（Java+React/Angular/VUE）,1年及以上|大专|五险一金|外企环境|五险一金|外企环境
300843,React前端开发工程师,3-4年|本科|前端开发|web|react|vue|javascript|html5|抓包|css3|接口调试|组件|五险一金|员工旅游|绩效奖金|年终奖金|定期体检
300844,React前端开发工程师,3年及以上|本科|计算机|css|html|vue|工程管理|前端|前端开发|网络|react|webpack|五险一金
300845,高级react前端开发工程师(J10057),无需经验|本科|前端|五险一金|年终奖金|弹性工作
300846,高级前端开发工程师,5年及以上|本科|五险一金|餐饮补贴|弹性工作|定期体检|交通补贴|年终奖金|绩效奖金
300847,DS2001前端工程师(上海),5-6年|本科|前端开发|vue|react|angular|前端页面|五险一金|补充公积金|年终奖金|定期体检|餐饮补贴|绩效奖金|员工旅游|专业培训
300848,React前端开发工程师,4年及以上|本科|TypeScript|JavaScript|React|五险一金|补充医疗保险|定期体检|周末双休|节日福利|零食下午茶|新技术学习
300849,资深React Native开发工程师,3-4年|本科|c++|app|android|reactnative|react|iOS|五险一金|出国机会|公司氛围好
300850,Vue前端开发工程师,5-10年|本科|javascript|vue|开发|html5|编程|前端开发|react|维护|前端框架|vue.js|五险一金|交通补贴|餐饮补贴|通讯补贴|年终奖金|绩效奖金|定期体检
300851,React前端开发工程师,2年及以上|本科|英语|react|自动化测试|cypress|五险一金|补充医疗保险|餐饮补贴|定期体检|年终奖金|周末双休
300852,算法工程师（C0006）,3-4年|硕士
300853,人工智能算法应用工程师,2年及以上|硕士|计算机|定制开发|c++|人工智能|五险一金|补充医疗保险|交通补贴|餐饮补贴|通讯补贴|绩效奖金|年终奖金|定期体检|企业年金
300854,人工智能算法工程师,3年及以上|硕士|测试|验收|解决方案|ai|算法|图像处理|机器视觉|opencv|目标检测|人工智能算法|五险一金|定期体检|餐饮补贴|高温补贴|节日福利|全勤奖|带薪年假|加班补助
300855,算法工程师,2年及以上|本科|图像处理|halcon|opencv|五险一金|专业培训|绩效奖金|年终奖金|弹性工作|定期体检|带薪年假
300856,LLM算法工程师,3年及以上|硕士|深度学习|分布式训练|编程|五险一金|员工旅游|交通补贴|年终奖金|绩效奖金
300857,电池算法工程师,3年及以上|硕士|数据分析|车辆工程|电化学|电气工程|计算机科学|锂电池|bms|电池管理系统|电池测试|模型创建|五险一金|包吃|包住宿|免费班车|年终奖金|绩效奖金
300858,点云算法工程师,2年及以上|本科|计算机|测试|需求分析|c++|编程|方案设计|数学|可行性分析|图像处理|技术预研|绩效奖金|年终奖金|补充医疗保险
300859,SLAM算法工程师,3年及以上|本科|linux|c++|导航|二维|自动驾驶|路径规划|软件实现|激光slam|cartographer|agv|五险一金|定期体检|餐饮补贴|高温补贴|节日福利|全勤奖|带薪年假|加班补助
300860,视觉机器算法工程师,2-3年|本科|机器视觉算法|sql|qt|c++|五险一金|餐饮补贴|年终奖金|绩效奖金|周末双休|节假日正常
300861,AI算法工程师,无需经验|硕士|计算机|c++|项目开发|软件|英文|编程语言|人工智能|计算机科学|tensorflow|ffmpeg|五险一金|交通补贴|餐饮补贴|专业培训|通讯补贴
300862,运动控制算法工程师,2年及以上|硕士|c++|matlab|运动控制|mems|运动学|算法设计|运动控制算法|性能评估|仿真分析|算法研究|五险一金|定期体检|绩效奖金|年终奖金|补充公积金|员工旅游|补充医疗保险|企业年金
300863,视觉算法工程师（3D）,3年及以上|本科|c++|测量|opencv|三维数据|3d视觉|点云|qt|ubuntu|图像处理|文档编辑|五险一金|定期体检|餐饮补贴|高温补贴|节日福利|全勤奖|带薪年假|加班补助
300864,AI资深研发工程师（算法工程师）,3-5年|硕士|计算机|微电子|半导体|研发|数学|软件|ai|算法|人工智能|人才培养|五险一金|专业培训|定期体检|免费班车|年终奖金
300865,DSP算法工程师,2年|本科|计算机|c++|编程语言|仿真|dsp|音频处理|音频算法|音频调试|优化算法|软件算法开发|员工旅游|定期体检|年终奖金|专业培训|周末双休|包吃包住|生日聚餐
300866,算法工程师,2年及以上|硕士|java|数据结构|大数据|编程语言|算法|语法|机器学习|调优|深度学习|tensorflow|五险一金|交通补贴|专业培训|绩效奖金|定期体检|餐饮补贴|通讯补贴|年终奖金
300867,C++算法工程师,1年|本科|C++|五险一金|员工旅游|年终奖金|绩效奖金|定期体检|股票期权|周末双休|交通补贴|专业培训|弹性工作
300868,电机控制算法工程师,3年及以上|硕士|永磁同步电机|FOC|pmsm|svpwm|带薪年假|包吃|全勤奖|节日福利|五险一金|员工旅游|交通补贴|通讯补贴|专业培训|绩效奖金|年终奖金
300869,软件算法工程师,3年及以上|本科|sop|需求分析|plc|c++|功能测试|c||研发|功能开发|tcp|运动控制|五险一金|交通补贴|餐饮补贴|专业培训|绩效奖金|年终奖金|节日福利
300870,算法技术工程师,无需经验|本科|计算机|linux|c++|编程|通信|半导体|数学|材料|物理|编程语言|定期体检|餐饮补贴|免费班车|年终奖金
300871,控制算法工程师,3年及以上|硕士|仿真|c++|simulink|python|龙门吊|控制算法|强化学习|pid|五险一金|餐饮补贴|年终奖金|绩效奖金
300872,IT产品架构师,3年及以上|大专|mysql|linux|项目管理|vue|c||产品设计|技术方案|postgresql|node.js
300873,系统架构师,5-7年|本科|五险一金|年终奖金|岗位晋升|专业培训|节日福利
300874,高级架构师,3-4年|本科|计算机|java|mysql|oracle|数据分析|redis|sqlserver|质量管理|运维|shell|五险一金|专业培训|餐饮补贴|岗位晋升|员工住宿
300875,后端架构师,3年及以上|本科|java|javascript|go|架构设计|mysql|后端开发|im|五险一金
300876,架构师,5年及以上|本科|数据分析|大数据|架构设计|数据收集|云计算|数据采集|软件系统|数据|系统架构设计|数据存储|五险一金|餐饮补贴|通讯补贴|年终奖金|绩效奖金|交通补贴|员工旅游
300877,系统架构师,5-7年|本科|java|c++|周末双休|定期体检|节日福利|带薪年假|通讯补贴|补充医疗保险|五险一金|年终奖金|交通补贴
300878,首席架构师,10年及以上|本科|技术架构|Azure/AWS|LLM等AI技术|英文文档读写|五险一金|员工旅游|年终奖金|绩效奖金|专业培训|定期体检|年度调薪
300879,数字化平台架构师,8年及以上|本科|集成平台|工业物联|MES|五险一金|定期体检|绩效奖金|年终奖金|带薪年假|定期体检|绩效奖金|带薪年假|提供住宿|文体协会|六险一金|年终奖1-6月|一档医疗|7号发工资|视频面试
300880,软件架构师-杭州,8年及以上|本科|计算机|数据库|电子|医疗器械|需求分析|c++|生物医学工程|架构设计|技术指导|建模|五险一金|专业培训|绩效奖金|包吃|节日福利|白班
300881,高级架构师,3年及以上|大专|敏捷开发|开发框架|系统架构设计|系统架构|软件工程|数据库|计算机|系统安全|需求分析|架构设计|五险一金|员工旅游|交通补贴|餐饮补贴|绩效奖金|定期体检
300882,架构师,10年及以上|本科|java|linux|springboot|mybatis|财务|sql|maven|springcloud|git|面向对象|五险一金
300883,高级架构师,3-4年|本科|springcloud|redis|oracle|idea|plsql|react|flask|架构|java|springboot|五险一金|绩效奖金|专业培训|定期体检|员工旅游
300884,devops平台架构师/高级开发工程师,8年及以上|本科|培训|计算机|mysql|数据库|mybatis|redis|maven|springcloud|git|idea|五险一金|年终奖金|专业培训
300885,软件架构师,8-9年|本科|java|架构师|五险一金|绩效奖金
300886,架构师,5年及以上|本科|计算机|java|软件开发|技术方案|架构设计|五险一金|补充医疗保险|交通补贴|通讯补贴|绩效奖金|定期体检|专业培训|员工旅游
300887,后端研发架构师,5-7年|本科|弹性工作|扁平管理|六险一金|团队氛围好|晋升空间大|用户过亿|大牛带队|免费三餐|租房补贴
300888,系统架构师,10年及以上|本科|计算机|团队管理|软件开发|架构设计|技术选型|人工智能|系统需求分析|技术方案设计|架构|技术决策|五险一金|餐饮补贴|过节福利|年度奖金另计
300889,系统架构师,5-7年|本科|开发|周末双休|带薪年假|节日福利|五险一金|年终奖金|绩效奖金
300890,技术架构师,5-7年|本科|架构设计|系统架构|软件开发|五险一金|补充医疗保险|餐饮补贴|通讯补贴|专业培训|定期体检|年终奖金
300891,Java架构师,6年及以上|本科|计算机|java|mysql|springboot|mybatis|springmvc|redis|maven|git|软件工程|餐饮补贴|绩效奖金|五险|年终奖金|年终奖金|包吃包住|五险
300892,Web前端开发(熟悉uniapp优先),3年及以上|本科|java|jquery|css|html|vue|js|mvc|数据结构|前端框架|angular|五险一金|员工旅游|专业培训|带薪年假|包吃|包住|交通补贴|五险一金|员工旅游|年终奖金|绩效奖金
300893,移动前端开发工程师(Vue UniApp),2年|本科|前端开发|五险一金|免费班车|年终奖金|公司班车|党组织关系|生日津贴
300894,uniapp前端开发工程,无需经验|大专|五险一金
300895,uniapp移动开发工程师,3年及以上|本科|css|html|javascript|开发|ajax|前端|前端开发|研发|app|android|五险一金|员工旅游|绩效奖金|专业培训|优秀员工奖
300896,uniapp程序员,1年及以上|大专|计算机|运维|app|项目开发|修复|问题定位|后端php|运营app|专业培训|加班补贴|包吃|五险一金|周末双休
300897,Vue+uniapp前端开发工程师,3年及以上|本科|通讯补贴|节日福利|定期体检|弹性工作|五险一金|证书职称补贴|电脑补助
300898,前端开发工程师（Vue）,3年及以上|本科|五险一金|补充医疗保险|专业培训|绩效奖金|定期体检|周末双休
300899,Web前端开发工程师,2年|本科|五险一金|补充医疗保险|交通补贴|餐饮补贴|通讯补贴|定期体检
300900,Web前端小程序开发,5-7年|本科|vue|小程序|uniapp|五险一金|补充医疗保险|年终奖金|定期体检
300901,uniapp开发工程师,2年|大专|uniapp|vue|nodejs|全栈开发|五险一金|餐饮补贴|年终奖金|定期体检
300902,前端开发工程师,2年及以上|本科|html|前端|h5|前端组件化|hbuilderx|vue框架|需求开发|年终奖金|绩效奖金|五险一金
300903,小程序开发工程师,3年及以上|大专|股票期权|年终奖金|绩效奖金|员工旅游|弹性工作
300904,高级前端开发工程师,3年及以上|本科|vue2|uniapp|vue3|前端|前端框架|前端开发|五险一金|餐饮补贴|弹性工作|年终奖金
300905,前端工程师,3年及以上|本科|五险一金|员工旅游|专业培训|出国机会|绩效奖金|年终奖金|双休
300906,前端开发VUE开发工程师,3年及以上|大专|vue|element_ui|前端开发|前端|javascript|html5|es6|MES|MOM|WMS|五险一金|定期体检
300907,Web前端开发,2年|本科
300908,前端开发工程师,2年|本科|html5|前端开发|页面重构|web前端开发|vue框架|模块化|javascript|ui库|http|三维gis|五险一金|补充医疗保险|餐饮补贴|定期体检|年终奖金
300909,前端开发工程师,2-6年|本科|周末双休|带薪年假|五险一金|节日福利|交通补贴|餐饮补贴|通讯补贴|带薪病假|员工旅游|商业保险
300910,Web前端开发工程师,2年|前端开发|web|web前端|开发|HTML5|H5|vue|软件开发|web开发|ui设计图|五险|餐饮补贴|交通补贴|通讯补贴|员工旅游|年终奖金|周末双休|节日福利|法定节假日|专业培训
300911,前端开发工程师,3年及以上|大专|封装前段组件|移动H5|小程序开发|可视化技术|五险一金|员工旅游|交通补贴|餐饮补贴|通讯补贴|专业培训|年终奖金|定期体检|结婚福利|生子福利|生日红包
300912,产品经理（区块链）,2年|本科|区块链|nft|IM|智能合约|补充医疗保险|五险一金|周末双休|免费午餐
300913,新媒体区块链,无需经验
300914,运营专员（区块链）,1年|本科|运营|技术服务|区块链|商业服务|区块链技术|平台支撑|信息通讯|五险一金|交通补贴|餐饮补贴|通讯补贴|定期体检
300915,区块链/数字人民币业务岗,2年|本科|计算机|区块链|数字人民币|补充医疗保险|免费班车|五险二金
300916,区块链产品经理,3-4年|本科|员工旅游|餐饮补贴|年终奖金|绩效奖金
300917,网络销售区块链,无需经验
300918,区块链开发工程师,1年及以上|本科|区块链|多线程|区块链平台|数据结构算法|五险一金|交通补贴|绩效奖金
300919,校招-区块链开发工程师(J10336),无需经验|本科|区块链开发|五险一金|补充公积金|绩效奖金|定期体检|企业年金
300920,区块链研发工程师(J11366),3-4年|本科|五险一金|年终奖金|定期体检
300921,合约区块链,无需经验
300922,PHP区块链技术开发,5年及以上|大专|计算机|php|区块链|项目外包|小团队管理|dapp|defi|laravel框架|提成奖金|专业培训|员工旅游|年终奖金|绩效奖金
300923,区块链开发工程师(J10318),3年及以上|本科|区块链|五险一金|补充公积金|绩效奖金|定期体检|企业年金
300924,区块链存储专家,无需经验|硕士|计算机|mysql|数据库|c++|软件开发|数据结构|架构设计|网络通信|golang|年终奖金|五险一金|交通补贴|餐饮补贴|双休
300925,区块链开发工程师,2年|本科|计算机|golang|数据结构|https|加解密算法|mysql|KV数据库|redis|memcached|shell|带薪年假|五险一金|商业保险|年终奖金|绩效奖金
300926,区块链工程师,1年及以上|本科|java|linux|解决方案|软件工程|架构设计|区块链|go|pos|智能合约|ipfs|五险一金|餐饮补贴|绩效奖金|交通补贴|节日福利|周末双休
300927,区块链解决方案(J10327),5年及以上|本科|解决方案|五险一金|补充公积金|绩效奖金|定期体检|企业年金
300928,区块链密码学专家,无需经验|硕士|计算机|c++|编程语言|区块链|go|数据存储|数据安全|应用数学|安全方案|年终奖金|五险一金|交通补贴|餐饮补贴|双休
300929,区块链高级技术专家(A174380),2年及以上|博士|培训|计算机|java|开发|产品设计|数学|编程语言|产品研发|研究报告|区块链|五险一金|补充医疗保险|免费班车|通讯补贴|定期体检
300930,信息安全（区块链方向）专职教师（本科）,3-4年|硕士|免费班车|包住宿|餐饮补贴|五险一金|定期体检
300931,区块链应用产品经理（要求区块链经验）,6年及以上|大专|计算机|需求文档|开发计划|业务分析|区块链|产品原型|需求梳理|产品文档|金融|银行|全额公积金|13薪
300932,网络安全工程师,2年及以上|本科|安全防护系统|网络安全技术|网站渗透|ddos攻击|ddos攻防|服务漏洞扫描|数据包结构|网络安全管理|tcp/ip协议|sql注入|交通补贴|绩效奖金|定期体检|五险一金|免费班车|带薪高温假|多晋升通道
300933,网络安全工程师,3年及以上|本科|通信|文档编写|计算机网络|网络安全|iso|渗透测试|cisp|安全加固|等级保护|能源行业|五险一金|定期体检|五险一金|定期体检
300934,网络安全工程师,3年及以上|本科|安全服务|电力监控系统|测评报告|网络安全保障|风险评估报告|网络安全运维|安全检测|五险一金|补充医疗保险|补充养老保险|专业培训|节日福利|定期体检|免费班车|年终奖金|周末双休
300935,高级网络安全工程师,5年及以上|本科|管理|数据库|项目管理|团队管理|客户沟通|运维|服务器|大数据|质量控制|中间件|周末双休|带薪年假|五险一金|绩效奖金|餐饮补贴|节日福利|补充医疗保险|年终奖金|定期体检|节日补贴
300936,网络安全工程师 (MJ000123),3年及以上|大专|网络安全|安全措施|安全加固|安全攻防|安全审查|漏洞管理|五险一金|员工旅游|专业培训|年终奖金|绩效奖金|定期体检|员工宿舍|五险一金|员工旅游|专业培训
300937,网络安全测评工程师-研发中心,2年|本科|渗透测试|网络安全|五险一金|绩效奖金|餐饮补贴|年终奖金|股票期权|专业培训|定期体检
